pX,pY,Size,System
108003.442043,187981.63976,110,PS-2-CAP-EME-
105385.17734,191341.947987,110,PS-2-CAP-EME-
104974.278289,191101.266472,110,PS-2-CAP-AR-
106587.5,189349.999999,50,PS-2-CAP-AR-
104362.5,192501.3899,50,PS-2-CAP-AR-
105950.0,193737.5,50,PS-2-CAP-AR-
111019.90764,195630.051346,110,PS-2-CAP-EME-
112612.04029,177565.039277,110,PS-2-CAP-EME-
116407.406609,177565.039277,110,PS-2-CAP-EME-
121601.443829,177565.039277,110,PS-2-CAP-EME-
247787.5,83225.0,50,PS-2-CAP-AR-
232933.576414,77898.732651,50,PS-2-CAP-AR-
248981.702298,87139.909853,50,PS-2-CAP-AR-
114213.432664,47550.0,110,PS-2-CAP-EME-
196462.5,80875.0,50,PS-2-CAP-AR-
225937.499999,76775.0,50,PS-2-CAP-AR-
246521.487968,86621.293573,110,PS-2-CAP-EME-
247825.0,85275.759177,110,PS-2-CAP-EME-
238118.416878,86621.293573,110,PS-2-CAP-EME-
231196.088848,86621.293573,110,PS-2-CAP-EME-
227539.25514,80695.257283,110,PS-2-CAP-EME-
225960.369086,77345.994163,110,PS-2-CAP-EME-
226956.294031,77345.994163,110,PS-2-CAP-EME-
240439.264304,92169.972732,110,PS-2-CAP-EME-
234162.5,56075.0,50,PS-2-CAP-AR-
235724.640535,58575.0,50,PS-2-CAP-AR-
204493.866618,77424.999312,110,PS-2-CAP-AR-
203823.83163,77387.517518,110,PS-2-CAP-AR-
202747.623423,74125.017844,50,PS-2-CAP-AR-
202090.520893,74125.017844,110,PS-2-CAP-AR-
201739.891427,74125.017844,110,PS-2-CAP-AR-
200787.5,76596.77962,50,PS-2-CAP-AR-
200712.5,78296.77962,50,PS-2-CAP-AR-
196961.780962,80550.0,50,PS-2-CAP-AR-
197770.875067,80550.0,50,PS-2-CAP-AR-
198476.16837,80512.518206,50,PS-2-CAP-AR-
196961.780962,77575.0,50,PS-2-CAP-AR-
197602.8504,77575.0,50,PS-2-CAP-AR-
198256.200678,77575.0,50,PS-2-CAP-AR-
199224.106536,77575.0,50,PS-2-CAP-AR-
198641.10949,77575.0,50,PS-2-CAP-AR-
201925.0,84101.707391,110,PS-2-CAP-EME-
201925.0,80240.814769,110,PS-2-CAP-EME-
201925.0,76021.104891,110,PS-2-CAP-EME-
202637.870699,78280.435923,110,PS-2-CAP-EME-
199789.888409,78035.85568,110,PS-2-CAP-EME-
201238.392361,78035.85568,110,PS-2-CAP-EME-
200534.023278,81925.000329,110,PS-2-CAP-EME-
198301.350367,81925.000329,110,PS-2-CAP-EME-
197539.368866,81925.000329,110,PS-2-CAP-EME-
198475.0,81193.750165,110,PS-2-CAP-EME-
201925.0,95590.562903,110,PS-2-CAP-EME-
205984.476239,105066.290893,110,PS-2-CAP-EME-
244487.5,52100.0,50,PS-2-CAP-AR-
248497.5,50790.0,50,PS-2-CAP-AR-
247397.5,50790.0,50,PS-2-CAP-AR-
246297.5,50790.0,50,PS-2-CAP-AR-
245197.5,50790.0,50,PS-2-CAP-AR-
237197.5,50790.0,50,PS-2-CAP-AR-
238297.5,50790.0,50,PS-2-CAP-AR-
239397.5,50790.0,50,PS-2-CAP-AR-
242462.5,55350.0,50,PS-2-CAP-AR-
